"","Target","Dataset","Sample_ID","Hive","Date","Bee_type","Scab","gut_mg","Extractor","Cq","SD","actin_Cq","actin_CopyNum","CopyNum","CellNum","Present","CopyNum_norm","CellNum_norm"
"1156","Bi","mm","499","DdM","161216","W","0","NA","M",23.1887712478638,"0.31274580034066202",20.4821,11251252.710505,7497376.34830784,3748688.17415392,1,6440502,3220251
"1157","Bi","mm","120","DdM","150817","F","0","NA","PLO",23.1509333333333,"3.7166292972717302E-3",21.1116666666667,7521130.53319324,7688944.99119177,3844472.49559589,1,9880864,4940432
"1158","Bi","mm","448","DdM","161012","F","0","NA","M",22.9538,"2.70955715938971E-2",19.8883,16450582.5357517,8769087.21277102,4384543.60638551,1,5152101,2576051
"1159","Bi","mm","527","DdM","170117","W","1","NA","M",19.6474,"2.3251666606934E-2",19.4661333333333,21551393.8852947,79515409.8975534,39757704.9487767,1,35660484,17830242
"1160","Bi","mm","408","DdM","160816","F","0","NA","M",20.8451333333333,"0.135162655098712",19.2145,25315630.619004,35776756.12901,17888378.064505,1,13659145,6829572
"1161","Bi","mm","308","DdM","160419","F","0","NA","P",25.1514333333333,"0.32358538800961401",22.1359666666667,3905649.9975482,2025555.06619236,1012777.53309618,1,5012588,2506294
"1162","Bi","mm","303","DdM","160419","F","0","NA","P",24.15125,"2.72236110756814E-2",21.2039333333333,7090027.33048161,3946263.65935365,1973131.82967682,1,5379594,2689797
"1164","Bi","mm","365","DdM","160715","F","1","NA","P",29.3046333333333,"0.15003067464133199",23.9427,1229457.56665222,127005.701203961,63502.8506019806,1,998438,499219
"1165","Bi","mm","221","DdM","160113","W","0","NA","M",20.4418333333333,"0.11674426466997399",20.3189333333333,12489206.1431446,46815771.5491414,23407885.7745707,1,36230026,18115013
"1166","Bi","mm","226","DdM","160113","W","0","NA","M",21.7506,"9.0933932060591596E-2",20.7439,9516183.40869793,19560854.2476663,9780427.12383316,1,19867184,9933592
"1167","Bi","mm","247","DdM","160217","W","0","NA","M",19.6885,"0.25240641830191202",20.9228731791178,8486667.63235106,77365831.2441849,38682915.6220925,1,88109615,44054807
"1168","Bi","mm","355","DdM","160620","F","1","NA","P",25.4321333333333,"0.146939522706906",20.3504333333333,12240042.5208135,1679795.58439118,839897.792195592,1,1326431,663216
"1169","Bi","mm","576","DdM","170316","F","0","NA","M",25.1441,"6.7033722856486705E-2",20.7318,9590133.38405383,2035484.06407276,1017742.03203638,1,2051419,1025709
"1170","Bi","mm","38","DdM","150513","F","1","NA","PLO",24.6756666666667,"6.2314070107267097E-2",20.6558666666667,10067504.637561,2781767.47493713,1390883.73746857,1,2670609,1335304
"1171","Bi","mm","65","DdM","150609","F","1","NA","PLO",21.0861,"1.3782960494755799E-2",20.2731901804606,12860090.8107267,30466297.3191755,15233148.6595877,1,22897441,11448720
"1172","Bi","mm","182","DdM","151112","F","0","NA","L",22.8262,"8.2882024589172001E-2",20.8483666666667,8900982.74699024,9547857.74383246,4773928.87191623,1,10367625,5183813
"1173","Bi","mm","577","DdM","170316","F","0","NA","M",23.71495,"6.05990511476866E-2",20.18605,13597370.076996,5278782.37681621,2639391.18840811,1,3752236,1876118
"1174","Bi","mm","122","DdM","150817","F","0","NA","PLO",22.8479,"7.0882790577121393E-2",21.0603666666667,7772061.57410455,9410698.49409822,4705349.24704911,1,11702993,5851496
"1175","Bi","mm","52","DdM","150609","F","1","NA","PLO",21.7545666666667,"5.4121191166985098E-2",20.2774600982666,12825009.2936903,19509184.4242104,9754592.2121052,1,14702552,7351276
"1177","Bi","mm","350","DdM","160620","F","0","NA","P",24.6159333333333,"0.211663514412222",20.1986666666667,13488061.0867909,2894802.49573966,1447401.24786983,1,2074344,1037172
"1178","Bi","mm","66","DdM","150609","F","1","NA","PLO",22.1728333333333,"4.91366801212023E-2",20.8561967213949,8856506.99298522,14760929.5794848,7380464.7897424,1,16108776,8054388
"1179","Bi","mm","561","DdM","170316","F","0","NA","M",29.11275,"4.4901280605346601E-2",20.7719666666667,9346839.98731616,144341.265993167,72170.6329965836,1,149258,74629
"1180","Bi","mm","159","DdM","151014","F","1","NA","L",22.3967062632243,"2.7281197972270101E-2",20.7409333333333,9534261.45943871,12714010.9480489,6357005.47402447,1,12888632,6444316
"1181","Bi","mm","228","DdM","160113","W","1","NA","M",20.0931,"0.31611535869046298",19.9564,15749272.2678939,59071976.998486,29535988.499243,1,36252029,18126014
"1182","Bi","mm","491","DdM","161216","W","1","NA","M",23.3625650405884,"0.200032314780584",20.48395,11237944.3828154,6676987.28836207,3338493.64418104,1,5742552,2871276
"1183","Bi","mm","173","DdM","151112","F","1","NA","L",22.6496,"0.107252039607646",20.8476,8905349.50276141,10741065.0985798,5370532.54928992,1,11657561,5828780
"1184","Bi","mm","244","DdM","160217","W","1","NA","M",14.99755,"2.6516504294495299E-2",21.2688757578532,6801495.48853499,1766023559.82617,883011779.913084,1,2509593490,1254796745
"1186","Bi","mm","67","DdM","150609","F","1","NA","PLO",22.2957666666667,"1.8850552600210499E-2",20.7860819498698,9262816.08463621,13599206.6452715,6799603.32263575,1,14189982,7094991
"1187","Bi","mm","140","DdM","150915","F","1","NA","PLO",23.2193666666667,"5.5167049344091501E-2",20.518056233724,10995395.5991806,7345971.1184862,3672985.5592431,1,6457281,3228640
"1188","Bi","mm","456","DdM","161012","F","1","NA","M",24.4744666666667,"7.0650996690304793E-2",19.8385,16983125.9511557,3181164.46243924,1590582.23121962,1,1810422,905211
"1190","Bi","mm","447","DdM","161012","F","1","NA","M",23.1657666666667,"0.16516574503611001",19.7342666666667,18154222.1710645,7613269.16441481,3806634.58220741,1,4053264,2026632
"1191","Bi","mm","124","DdM","150915","F","0","NA","PLO",20.9183666666667,"8.4759738870133702E-2",20.1364790598551,14035491.489454,34071668.0852607,17035834.0426304,1,23462651,11731325
"1193","Bi","mm","307","DdM","160419","F","1","NA","P",24.9073333333333,"0.160691671636503",22.1176666666667,3951643.55113612,2383596.38232571,1191798.19116286,1,5829969,2914985
"1194","Bi","mm","488","DdM","161216","W","1","NA","M",18.8501453399658,"0.11477429786486699",20.2755,12841101.5043825,135309236.647829,67654618.3239147,1,101844239,50922119
"1195","Bi","mm","493","DdM","161216","W","1","NA","M",21.7026208241781,"7.8159896088864894E-2",20.4275333333333,11650956.7751906,20196776.3506115,10098388.1753058,1,16754511,8377256
"1196","Bi","mm","261","DdM","160217","W","0","NA","M",19.7142333333333,"0.104608428596044",21.2002639770508,7106690.41850874,76049630.28219,38024815.141095,1,103428687,51714343
"1200","Bi","mm","586","DdM","170420","F","1","NA","M",21.5056,"8.9802561210690801E-2",19.99515,15363644.7171218,23032289.4867826,11516144.7433913,1,14489525,7244763
"1201","Bi","mm","468","DdM","161116","W","0","NA","M",21.1524,"6.6335586226399595E-2",21.8767,4610282.52191446,29148749.5330081,14574374.766504,1,61108791,30554395
"1202","Bi","mm","200","DdM","151215","F","0","NA","M",28.6091,"0.208238781210417",21.4862,5918660.22777589,201949.129762083,100974.564881042,1,329784,164892
"1203","Bi","mm","413","DdM","160914","F","1","NA","M",23.2965,"0.115850032369439",18.8475333333333,32014458.2579721,6977699.38817766,3488849.69408883,1,2106577,1053289
"1204","Bi","mm","262","DdM","160217","W","1","NA","M",16.9045666666667,"7.6383527892690803E-2",21.2147827148438,7040986.88254015,495159976.952411,247579988.476206,1,679709436,339854718
"1205","Bi","mm","152","DdM","151014","F","1","NA","L",19.7408097585042,"7.666758706889E-2",20.6722666666667,9962430.15565702,74713807.2968573,37356903.6484286,1,72484789,36242394
"1206","Bi","mm","585","DdM","170420","F","0","NA","M",25.67525,"2.1849599538663601E-2",20.3703,12085460.5474503,1428408.85716508,714204.42858254,1,1142354,571177
"1208","Bi","mm","183","DdM","151112","F","1","NA","L",24.9422666666667,"1.41782697580966E-2",20.969,8239889.63869916,2328715.37310645,1164357.68655323,1,2731532,1365766
"1211","Bi","mm","4","DdM","150411","F","1","NA","PLO",23.1233501434326,"5.6449734273459E-2",20.8297333333333,9007722.81230844,7831672.91126726,3915836.45563363,1,8403319,4201659
"1212","Bi","mm","533","DdM","170215","W","1","NA","M",23.33705,"0.164826590694584",20.84925,8895954.13964307,6791558.14665669,3395779.07332835,1,7378842,3689421
"1213","Bi","mm","16","DdM","150411","F","1","NA","PLO",25.7317333221436,"7.9522299458996706E-2",20.7929666666667,9222107.9777112,1375610.83654594,687805.418272972,1,1441706,720853
"1214","Bi","mm","404","DdM","160816","F","1","NA","M",20.35255,"2.5385133444598199E-2",19.5109333333333,20942484.7114079,49687557.9103354,24843778.9551677,1,22931409,11465705
"1215","Bi","mm","529","DdM","170117","W","1","NA","M",18.8067,"2.13586048233501E-2",20.2712333333333,12876200.2587382,139286406.64221,69643203.3211052,1,104551992,52275996
"1216","Bi","mm","490","DdM","161216","W","1","NA","M",20.7429037094116,"4.99059147343556E-2",20.6104,10364639.977943,38300595.8420625,19150297.9210312,1,35715983,17857992
"1217","Bi","mm","31","DdM","150513","F","1","NA","PLO",24.3564666666667,"3.2125119973835797E-2",20.7979666666667,9192656.05515496,3441578.01377021,1720789.0068851,1,3618494,1809247
"1218","Bi","mm","128","DdM","150915","F","0","NA","PLO",21.5780333333333,"0.23130000720565",20.3634077707926,12138866.367083,21946295.2355005,10973147.6177503,1,17474083,8737041
"1219","Bi","mm","46","DdM","150513","F","1","NA","PLO",23.5636,"2.15213847138159E-2",20.7820333333333,9286838.689115,5839330.35941609,2919665.17970805,1,6077241,3038620
"1220","Bi","mm","208","DdM","151215","F","0","NA","M",24.6180666666667,"0.130387473835998",20.7524333333333,9464374.49773735,2890687.52758935,1445343.76379468,1,2952028,1476014
"1221","Bi","mm","569","DdM","170316","F","0","NA","M",24.8267666666667,"8.4943883436852094E-2",19.98995,15414839.7743068,2515150.25101441,1257575.12550721,1,1577016,788508
"1222","Bi","mm","405","DdM","160816","F","0","NA","M",21.6876,"4.6810468914550901E-2",19.086,27484698.4245405,20400082.3738426,10200041.1869213,1,7173849,3586925
"1223","Bi","mm","254","DdM","160217","W","0","NA","M",19.0881666666667,"0.16356336183061701",21.2906163533529,6707551.92752597,115451371.715573,57725685.8577867,1,166359020,83179510
"1224","Bi","mm","288","DdM","160314","W","1","NA","M",18.0114666666667,"8.3884583406806199E-2",20.9262666666667,8468263.30403007,236700689.209751,118350344.604875,1,270157152,135078576
"1225","Bi","mm","556","DdM","170316","F","0","NA","M",26.8682666666667,"0.22217502859982499",20.5012,11114608.43397,644715.464558919,322357.732279459,1,560641,280321
"1226","Bi","mm","185","DdM","151112","F","1","NA","L",22.7191,"4.3467689149528699E-2",20.8417,8939026.29475204,10254651.7570484,5127325.87852422,1,11087714,5543857
"1227","Bi","mm","271","DdM","160314","W","0","NA","M",18.7829333333333,"0.29623420351697",20.8579333333333,8846672.9550539,141511357.970614,70755678.9853072,1,154604677,77302338
"1228","Bi","mm","481","DdM","161116","W","1","NA","M",21.4302,"2.01784538555363E-2",22.3946,3310053.91298054,24219887.2724927,12109943.6362463,1,70720993,35360497
"1229","Bi","mm","358","DdM","160620","F","1","NA","P",22.5632666666667,"0.107364348520975",20.4306333333333,11627873.3335928,11377544.1200833,5688772.06004165,1,9457134,4728567
"1230","Bi","mm","526","DdM","170117","W","1","NA","M",19.27075,"0.24303260069381499",20.1086666666667,14287458.2440779,102217435.53396,51108717.7669802,1,69148268,34574134
"1231","Bi","mm","540","DdM","170215","W","0","NA","M",20.0861666666667,"0.13780425731207799",21.2983666666667,6674376.62176545,59345708.9918498,29672854.4959249,1,85938924,42969462
"1232","Bi","mm","126","DdM","150915","F","1","NA","PLO",23.0436333333333,"9.3683207317712097E-2",20.5959021250407,10461218.8243485,8259231.67558808,4129615.83779404,1,7630775,3815388
"1233","Bi","mm","557","DdM","170316","F","0","NA","M",24.3802,"0.15612917728598999",20.9648,8262059.45680019,3387542.14819223,1693771.07409612,1,3962851,1981425
"1235","Bi","mm","467","DdM","161116","W","1","NA","M",20.2943666666667,"5.7406474663868098E-2",22.0670333333333,4081742.88207605,51653160.8440976,25826580.4220488,1,122310167,61155083
"1236","Bi","mm","302","DdM","160419","F","1","NA","P",24.313,"0.138700432587646",22.4094333333333,3278791.48730288,3542787.34810525,1771393.67405263,1,10443416,5221708
"1237","Bi","mm","220","DdM","160113","W","0","NA","M",21.8738,"1.7677669529662699E-2",20.6920333333333,9837241.92353772,18018160.7885603,9009080.39428016,1,17703063,8851531
"1238","Bi","mm","141","DdM","150915","F","0","NA","PLO",23.06,"5.6732001551153897E-2",20.3357830047607,12355301.54697,8169585.88184912,4084792.94092456,1,6390841,3195420
"1239","Bi","mm","554","DdM","170215","W","0","NA","M",22.2832666666667,"7.8571008223983399E-2",21.2306333333333,6969949.40895946,13713030.2808262,6856515.14041309,1,19015822,9507911
"1241","Bi","mm","366","DdM","160715","F","1","NA","P",26.2250666666667,"9.7973074532411705E-2",22.8770333333333,2431065.13159925,989992.038170024,494996.019085012,1,3935921,1967961
"1242","Bi","mm","349","DdM","160620","F","0","NA","P",24.97205,"0.20414172772855499",23.3805333333333,1761590.63846089,2282924.1687704,1141462.0843852,1,12525578,6262789
"1243","Bi","mm","236","DdM","160113","W","1","NA","M",19.623,"0.23950342377511",20.5721333333333,10621507.6952081,80819707.1592073,40409853.5796036,1,73543180,36771590
"1244","Bi","mm","285","DdM","160314","W","0","NA","M",22.24,"7.7923167286759298E-2",21.9959333333333,4271692.17861406,14114418.2835239,7057209.14176197,1,31935545,15967773
"1245","Bi","mm","300","DdM","160419","F","1","NA","P",25.72445,"6.2013264710061397E-2",21.5889333333333,5542173.92960448,1382307.79798209,691153.898991043,1,2410660,1205330
"1246","Bi","mm","59","DdM","150609","F","1","NA","PLO",23.7046666666667,"4.0974422916416897E-2",20.6102727254232,10365483.9370756,5315103.15720566,2657551.57860283,1,4956024,2478012
"1247","Bi","mm","548","DdM","170215","W","0","NA","M",19.7632,"0.11002581515262699",20.7639,9395200.16289492,73606624.3839642,36803312.1919821,1,75722015,37861008
"1248","Bi","mm","165","DdM","151014","F","1","NA","L",21.332893371582,"3.51376081027472E-2",20.4635,11385934.269706,25843482.8621231,12921741.4310615,1,21937830,10968915
"1249","Bi","mm","351","DdM","160620","F","0","NA","P",23.9790333333333,"0.28847731857692799",20.1657,13775549.3804065,4426476.289477,2213238.1447385,1,3105707,1552854
"1250","Bi","mm","484","DdM","161216","W","1","NA","M",23.9263563156128,"0.38898236862631902",20.6801,9912629.85040032,4584720.07645575,2292360.03822788,1,4470285,2235143
"1251","Bi","mm","286","DdM","160314","W","1","NA","M",17.2387333333333,"0.104560476918065",20.727,9619627.86249913,396254821.011011,198127410.505506,1,398132461,199066230
"1253","Bi","mm","562","DdM","170316","F","1","NA","M",23.6782,"0.19572715703243701",20.9286,8455631.80516834,5409737.0025184,2704868.5012592,1,6183600,3091800
"1254","Bi","mm","459","DdM","161116","W","1","NA","M",19.8734,"0.118353833904949",21.959,4373825.43023654,68391825.9400027,34195912.9700014,1,151131173,75565587
"1255","Bi","mm","347","DdM","160620","F","1","NA","P",23.1917,"0.194458118884246",20.2437,13105015.4690793,7482748.99973577,3741374.49986788,1,5518677,2759338
"1256","Bi","mm","356","DdM","160620","F","1","NA","P",22.7337666666667,"0.19902196696177299",19.8182333333333,17204754.7938715,10154852.3190931,5077426.15954657,1,5704747,2852374
"1257","Bi","mm","411","DdM","160914","F","0","NA","M",23.2180333333333,"0.34740345901175501",18.98775,29267699.830159,7352505.11209775,3676252.55604887,1,2428052,1214026
"1259","Bi","mm","555","DdM","170316","F","1","NA","M",23.3718,"0.110591500577575",19.88075,16530232.4565461,6635997.40011644,3317998.70005822,1,3880061,1940030
"1260","Bi","mm","380","DdM","160715","F","1","NA","P",25.2851333333333,"0.21981788674567401",21.0705666666667,7721510.77180663,1852789.20344212,926394.60172106,1,2319183,1159592
"1261","Bi","mm","485","DdM","161216","W","1","NA","M",21.1374883651733,"0.51977651502278299",20.8929666666667,8650602.76249413,29440024.9135002,14720012.4567501,1,32892971,16446486
"1262","Bi","mm","593","DdM","170420","F","1","NA","M",24.5307666666667,"7.7076671784225601E-2",19.5632333333333,20253368.3926646,3063954.1647049,1531977.08235245,1,1462165,731082
"1265","Bi","mm","590","DdM","170420","F","1","NA","M",22.0299,"0.13915861453751199",20.176,13685075.3527834,16236993.7166651,8118496.85833253,1,11467526,5733763
"1266","Bi","mm","319","DdM","160517","F","1","NA","P",24.2886,"0.143001958028554",20.9207666666667,8498112.26205927,3600899.95599735,1800449.97799867,1,4095434,2047717
"1267","Bi","mm","127","DdM","150915","F","0","NA","PLO",22.6520333333333,"9.8206788631608297E-2",20.3003279368083,12638750.0861562,10723651.2667002,5361825.63335008,1,8200680,4100340
"1269","Bi","mm","487","DdM","161216","W","1","NA","M",18.6578369140625,"0.12062765218606",20.5167333333333,11004705.1697097,153821782.462332,76910891.2311662,1,135098563,67549281
"1270","Bi","mm","483","DdM","161216","W","1","NA","M",19.6218,"5.3740115370177997E-2",19.6055666666667,19712215.5515952,80884402.046745,40442201.0233725,1,39658898,19829449
"1271","Bi","mm","318","DdM","160517","F","0","NA","P",23.7323333333333,"5.0432264804719303E-2",21.1473,7351616.10044332,5217947.88065041,2608973.9403252,1,6860065,3430032
"1272","Bi","mm","594","DdM","170420","F","0","NA","M",24.4926666666667,"0.16395683375002601",19.6480666666667,19183476.3201608,3142791.74156797,1571395.87078398,1,1583433,791716
"1273","Bi","mm","354","DdM","160620","F","1","NA","P",23.5999,"0.12852614520011199",20.0561666666667,14775476.1981889,5699686.47779783,2849843.23889891,1,3728385,1864193
"1274","Bi","mm","489","DdM","161216","W","0","NA","M",18.9741868972778,"3.2777435499528197E-2",20.4282333333333,11645740.382898,124567967.764097,62283983.8820487,1,103383344,51691672
